go	go	I go there.	0.019152985885739326	0.014745419844985008	0.016725830733776093	0.020713187754154205	0.015868300572037697	0.015564900822937489	0.01422814279794693	0.013342248275876045	0.012192780151963234	0.00984938908368349	0.012409078888595104	0.014937212690711021	0.010680004023015499	0.013556287623941898	0.011600212194025517	0.012201382778584957	0.011927108280360699	0.011149203404784203	0.01051366701722145	0.011056351475417614
go	goed	I goed there.	0.0065704332664608955	0.004191702697426081	0.005280544515699148	0.005909706000238657	0.004358572419732809	0.0041631776839494705	0.0048906016163527966	0.004114730749279261	0.0038896435871720314	0.0037050051614642143	0.004306994378566742	0.004852632526308298	0.003756818361580372	0.004403094295412302	0.0037744827568531036	0.003909137099981308	0.004025015980005264	0.0038190053310245275	0.00342742120847106	0.003650675993412733
go	goes	I goes there.	0.017631739377975464	0.010198015719652176	0.00904646422713995	0.013576863333582878	0.010214400477707386	0.008679043501615524	0.008441750891506672	0.007584656123071909	0.006471334490925074	0.004737514536827803	0.007166409865021706	0.008201605640351772	0.006190090905874968	0.007752762176096439	0.006650485098361969	0.006742203142493963	0.006505555007606745	0.006054457742720842	0.005740243475884199	0.0061020636931061745
go	went	I went there.	0.03291818127036095	0.014600695110857487	0.014001012779772282	0.02404089644551277	0.022288182750344276	0.011505680158734322	0.01574532687664032	0.01667286455631256	0.014310111291706562	0.014622755348682404	0.016945669427514076	0.018203722313046455	0.015314819291234016	0.02089693583548069	0.017707714810967445	0.019990231841802597	0.02105206623673439	0.01940136030316353	0.018398409709334373	0.019021902233362198
go	wented	I wented there.	0.010554753243923187	0.0049314359202980995	0.0048057264648377895	0.006563995499163866	0.005464858841150999	0.0028438724111765623	0.003696226980537176	0.003353296546265483	0.002755971159785986	0.0032961214892566204	0.0030718918424099684	0.003142001572996378	0.0029243140015751123	0.003394649364054203	0.002753462642431259	0.0030213233549147844	0.0031680974643677473	0.0029264644253998995	0.0027249734848737717	0.002812380436807871
eat	eat	I eat this.	0.01764739118516445	0.01328397635370493	0.01433157455176115	0.015437222085893154	0.01314158458262682	0.011683418415486813	0.01314549706876278	0.011192036792635918	0.011956971138715744	0.008183813653886318	0.009975951164960861	0.01178235374391079	0.008522291667759418	0.009843465872108936	0.009163377806544304	0.009077221155166626	0.009325111284852028	0.00889636855572462	0.008387240581214428	0.008139558136463165
eat	eated	I eated this.	0.006095785181969404	0.004811516031622887	0.004757874645292759	0.005403438583016396	0.005054696463048458	0.004058785270899534	0.005568749271333218	0.004322471562772989	0.005710600409656763	0.0040185293182730675	0.005360818933695555	0.006024746224284172	0.004921057261526585	0.005857127718627453	0.005388794466853142	0.00531997112557292	0.0054647549986839294	0.0051941042765975	0.004668971057981253	0.004732094705104828
eat	eats	I eats this.	0.013692059554159641	0.006767672952264547	0.006166516803205013	0.00835433416068554	0.006800071801990271	0.005487184040248394	0.005666202865540981	0.005322922021150589	0.00461121741682291	0.0038710490334779024	0.003960914444178343	0.004855722654610872	0.0041307914070785046	0.0041023860685527325	0.00402038311585784	0.004335204139351845	0.004087269771844149	0.004091707989573479	0.0038553860504180193	0.0038773026317358017
eat	ate	I ate this.	0.018962066620588303	0.011890132911503315	0.00994593370705843	0.012605473399162292	0.011461172252893448	0.00858253613114357	0.009900420904159546	0.009394112974405289	0.009187622927129269	0.006847306154668331	0.007778027094900608	0.007591458037495613	0.008313772268593311	0.008007623255252838	0.007741012144833803	0.007161436602473259	0.0067716240882873535	0.007254021242260933	0.006467102561146021	0.006293436978012323
eat	ated	I ated this.	0.00311693805269897	0.0018081451999023557	0.0026365239173173904	0.002571259858086705	0.0015630191192030907	0.0014430826995521784	0.0018133841222152114	0.001601214287802577	0.0020935668144375086	0.0016358958091586828	0.0016107021365314722	0.0016080675413832068	0.0011676371796056628	0.0012295781634747982	0.0010678551625460386	0.000982931931503117	0.0010846898658201098	0.0009249343420378864	0.0008184480830095708	0.0008692783885635436
know	know	I know this.	0.02267242968082428	0.02507639490067959	0.027373403310775757	0.026264041662216187	0.024825243279337883	0.019854236394166946	0.025214681401848793	0.024058077484369278	0.028330128639936447	0.018568970263004303	0.019448155537247658	0.024365760385990143	0.022880597040057182	0.022817125543951988	0.022590871900320053	0.01726866140961647	0.02207777462899685	0.02039913460612297	0.01749085634946823	0.01798115111887455
know	knowed	I knowed this.	0.006966232322156429	0.007396481931209564	0.007614278234541416	0.009023656137287617	0.007136807776987553	0.006112751550972462	0.008744170889258385	0.006630473770201206	0.009208543226122856	0.006471084430813789	0.007104124408215284	0.007715232670307159	0.006397830788046122	0.005772036034613848	0.00587758794426918	0.004315414931625128	0.005223941523581743	0.004630826413631439	0.0038623851723968983	0.004202563315629959
know	knows	I knows this.	0.013303969986736774	0.008481429889798164	0.00741320475935936	0.007375173270702362	0.009328417479991913	0.009360340423882008	0.010783771052956581	0.01211831159889698	0.011371404863893986	0.007447871379554272	0.007551883347332478	0.009870334528386593	0.009640764445066452	0.010027247481048107	0.010567226447165012	0.00995973777025938	0.010231365449726582	0.009997251443564892	0.009631491266191006	0.010011421516537666
know	knew	I knew this.	0.020959844812750816	0.016136465594172478	0.018205298110842705	0.015139063820242882	0.01566196233034134	0.01243092492222786	0.015130910091102123	0.01708434708416462	0.01520024798810482	0.011829492636024952	0.011714465916156769	0.017327986657619476	0.017082976177334785	0.014995112083852291	0.018309393897652626	0.014096074737608433	0.014545423910021782	0.01381867378950119	0.013096236623823643	0.013019662350416183
know	knewed	I knewed this.	0.007785662543028593	0.00721328379586339	0.006295070517808199	0.00623604329302907	0.006110585760325193	0.004470888525247574	0.006057413294911385	0.0056059821508824825	0.006246322300285101	0.005485949572175741	0.005318406503647566	0.006635432131588459	0.006288658827543259	0.005750162061303854	0.0075418525375425816	0.005817662924528122	0.005731477402150631	0.005468619521707296	0.004867854993790388	0.00501049030572176
